Unnamed: 0,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,change_in_direction
794,65,9.048317650695026e-15,21.9,19.2,17.4,15.7,82.0,82.0,3.1,50.0,21.4,1,30.0
795,66,4.385380947269368e-15,23.0,20.8,19.8,16.4,75.0,83.0,0.0,40.0,22.6,1,10.0
796,67,7.771561172376096e-15,18.8,19.9,17.1,16.0,79.0,95.0,0.0,30.0,19.3,1,10.0
797,68,7.438494264988549e-15,21.2,20.8,19.1,16.4,78.0,88.0,0.0,20.0,25.0,1,10.0
798,69,-9.43689570931383e-16,23.5,21.5,19.8,18.8,91.0,88.0,0.0,50.0,23.9,1,30.0
799,70,7.771561172376096e-15,21.2,19.3,17.2,16.9,91.0,74.0,1.6,50.0,20.5,1,0.0
800,71,3.941291737419306e-15,18.6,17.7,16.9,15.0,79.0,91.0,0.0,70.0,38.0,1,20.0
801,72,2.7755575615628914e-15,24.4,22.1,19.8,17.6,87.0,74.0,2.3,20.0,10.2,1,50.0
802,73,6.494804694057166e-15,21.3,20.7,20.9,18.3,81.0,88.0,0.0,30.0,12.1,1,10.0
803,74,-3.885780586188048e-16,25.2,23.2,21.0,9.2,59.0,70.0,6.7,40.0,18.0,0,10.0
804,75,-4.996003610813204e-16,25.9,23.1,21.0,21.4,93.0,88.0,1.8,40.0,17.2,0,0.0
805,76,4.274358644806853e-15,23.9,21.2,19.0,16.9,76.0,70.0,3.9,40.0,15.3,0,0.0
806,77,6.38378239159465e-15,27.8,23.1,21.3,21.9,87.0,95.0,0.6,80.0,25.5,1,40.0
807,78,4.9404924595819466e-15,27.7,25.3,22.8,22.3,85.0,89.0,0.1,30.0,17.3,1,50.0
808,79,-6.106226635438361e-16,26.7,23.2,21.1,23.2,90.0,88.0,0.1,30.0,15.3,1,0.0
809,80,-2.3869795029440866e-15,17.1,16.8,15.6,16.5,94.0,95.0,0.0,50.0,29.7,1,20.0
810,81,-2.1649348980190553e-15,22.4,21.1,20.1,19.6,98.0,97.0,0.5,80.0,12.5,1,30.0
811,82,-3.6637359812630166e-15,17.6,16.6,15.6,13.4,92.0,96.0,0.0,50.0,41.4,1,30.0
812,83,-6.050715484207103e-15,25.9,22.0,21.5,20.6,88.0,84.0,3.2,20.0,24.2,1,30.0
813,84,-5.551115123125783e-17,26.0,24.5,21.0,22.7,89.0,88.0,0.6,50.0,20.8,1,30.0
814,85,-3.6637359812630166e-15,26.9,24.9,23.0,22.3,88.0,89.0,0.4,70.0,11.3,1,20.0
815,86,-2.7755575615628914e-16,27.7,25.3,23.6,22.3,84.0,90.0,1.1,60.0,6.6,1,10.0
816,87,-2.4980018054066022e-15,22.8,20.6,19.9,18.6,79.0,81.0,0.0,70.0,23.5,1,10.0
817,88,-4.107825191113079e-15,23.2,21.1,20.1,21.9,92.0,93.0,0.0,190.0,15.0,1,120.0
818,89,-1.1657341758564144e-15,26.2,24.9,24.0,22.1,98.0,88.0,0.1,70.0,25.2,1,120.0
819,90,-3.885780586188048e-16,26.3,24.3,23.9,22.4,94.0,83.0,5.0,70.0,20.4,1,0.0
820,91,-1.7208456881689926e-15,28.2,25.3,23.7,23.2,89.0,90.0,2.5,40.0,8.1,1,30.0
821,92,-4.6074255521944e-15,25.1,23.3,21.3,21.4,94.0,88.0,0.3,240.0,19.8,1,200.0
822,93,3.885780586188048e-16,24.8,23.7,21.8,21.2,90.0,82.0,3.3,220.0,12.0,1,20.0
823,94,-2.3869795029440866e-15,22.3,21.1,20.6,19.9,97.0,88.0,0.1,50.0,24.9,1,170.0
824,95,-7.716050021144838e-15,27.8,25.3,24.0,24.3,92.0,89.0,2.4,40.0,21.9,1,10.0
825,96,-6.5503158452884236e-15,28.2,26.6,25.8,24.2,87.0,84.0,1.8,80.0,30.6,1,40.0
826,97,3.0531133177191805e-15,28.6,26.4,25.0,23.9,94.0,88.0,0.4,80.0,18.0,1,0.0
827,98,-1.27675647831893e-15,27.0,26.1,25.9,24.3,86.0,84.0,2.2,40.0,13.8,1,40.0
828,99,3.83026943495679e-15,28.2,26.6,25.8,23.7,79.0,82.0,4.8,100.0,30.6,1,60.0
829,100,-3.885780586188048e-15,27.6,25.5,24.7,22.9,80.0,87.0,1.4,50.0,30.2,1,50.0
830,101,-1.4988010832439613e-15,26.6,24.9,22.0,22.1,84.0,88.0,1.0,80.0,9.1,1,30.0
831,102,-2.7755575615628914e-15,23.9,22.8,20.1,20.4,87.0,91.0,0.0,80.0,16.0,1,0.0
832,103,-1.7208456881689926e-15,30.5,26.8,24.8,23.1,84.0,88.0,2.4,60.0,28.8,1,20.0
833,104,-6.106226635438361e-16,29.8,26.6,24.9,23.7,86.0,88.0,0.6,70.0,9.8,1,10.0
834,105,2.7755575615628914e-15,28.4,26.8,24.8,25.0,87.0,88.0,1.5,70.0,26.4,1,0.0
835,106,-2.7755575615628914e-16,27.8,25.9,24.4,24.7,92.0,85.0,0.2,190.0,12.6,1,120.0
836,107,-5.9396931817445875e-15,30.8,28.1,25.4,24.1,84.0,85.0,3.1,180.0,15.9,1,10.0
837,108,1.0547118733938987e-15,30.9,27.3,25.5,24.3,82.0,83.0,4.7,270.0,16.0,1,90.0
838,109,-2.7755575615628914e-15,31.0,28.1,26.7,23.7,87.0,82.0,2.7,30.0,14.0,1,240.0
839,110,-2.3869795029440866e-15,24.9,22.2,20.8,20.6,91.0,84.0,2.2,40.0,18.0,1,10.0
840,111,-2.7755575615628914e-16,26.9,24.6,23.3,19.9,82.0,81.0,5.7,70.0,20.4,1,30.0
841,112,-2.7755575615628914e-16,26.5,24.9,23.1,22.1,87.0,85.0,2.5,60.0,11.9,1,10.0
842,113,-2.3869795029440866e-15,29.8,26.9,25.6,23.8,89.0,75.0,8.8,50.0,9.2,1,10.0
843,114,-1.1657341758564144e-15,26.3,24.8,23.6,21.1,89.0,84.0,1.2,80.0,23.4,1,30.0
844,115,-2.3869795029440866e-15,29.1,26.8,25.4,23.2,83.0,81.0,1.8,190.0,15.1,1,110.0
845,116,-2.4980018054066022e-15,29.1,26.1,24.1,23.1,75.0,66.0,5.7,20.0,13.6,1,170.0
846,117,-6.161737786669619e-15,30.8,27.8,26.5,24.7,82.0,86.0,1.2,210.0,31.2,1,190.0
847,118,-2.7755575615628914e-15,28.9,24.8,23.7,22.0,86.0,85.0,3.6,80.0,14.8,1,130.0
848,119,-3.552713678800501e-15,31.0,28.1,26.4,23.4,89.0,71.0,6.7,200.0,13.9,0,120.0
849,120,-1.6653345369377348e-16,27.6,24.8,22.8,22.5,93.0,85.0,3.9,20.0,9.2,0,180.0
850,121,-6.772360450213455e-15,28.7,26.2,24.3,24.2,87.0,78.0,8.4,220.0,15.8,1,200.0
851,122,-7.827072323607354e-15,29.1,26.8,24.8,24.2,93.0,88.0,0.4,20.0,23.9,1,200.0
852,123,-4.6074255521944e-15,30.3,27.0,24.4,23.8,77.0,75.0,8.7,100.0,7.9,1,80.0
853,124,-6.38378239159465e-15,30.7,28.1,26.2,24.1,81.0,73.0,6.3,230.0,16.1,0,130.0
854,125,-6.772360450213455e-15,30.4,26.3,23.2,23.3,89.0,66.0,7.7,75.0,8.5,1,155.0
855,126,-7.93809462606987e-15,30.6,27.9,23.7,25.1,77.0,69.0,7.6,220.0,9.1,1,145.0
856,127,-7.827072323607354e-15,29.6,28.4,26.7,25.5,93.0,85.0,0.2,130.0,24.8,1,90.0
857,128,-8.715250743307479e-15,28.5,27.7,26.0,24.3,87.0,89.0,1.2,50.0,29.8,1,80.0
858,129,-5.2735593669694936e-15,31.0,29.0,26.7,25.6,80.0,69.0,6.4,230.0,11.2,1,180.0
859,130,-7.605027718682322e-15,31.2,28.2,26.6,25.7,74.0,81.0,4.4,230.0,18.1,1,0.0
860,131,-6.8833827526759706e-15,32.0,29.9,27.7,24.3,91.0,85.0,6.2,220.0,25.0,1,10.0
861,132,-8.604228440844963e-15,31.7,28.2,26.4,25.4,84.0,87.0,3.4,210.0,12.4,1,10.0
862,133,-4.6074255521944e-15,33.0,30.1,27.1,25.9,75.0,69.0,10.0,220.0,19.6,0,10.0
863,134,-5.495603971894525e-15,32.4,29.4,27.6,26.4,81.0,88.0,1.0,220.0,16.5,1,0.0
864,135,-6.38378239159465e-15,33.4,29.1,24.3,25.8,88.0,82.0,2.2,230.0,20.5,1,10.0
865,136,-5.384581669432009e-15,33.0,30.1,28.3,26.0,82.0,85.0,3.7,220.0,13.0,1,10.0
866,137,-8.715250743307479e-15,31.8,28.5,26.4,26.1,83.0,88.0,2.0,220.0,25.1,1,0.0
867,138,-6.161737786669619e-15,32.8,30.3,28.7,25.3,79.0,78.0,9.3,230.0,11.3,1,10.0
868,139,-5.717648576819556e-15,31.7,28.9,26.9,25.3,84.0,88.0,1.6,220.0,24.5,1,10.0
869,140,-6.38378239159465e-15,33.2,30.1,28.1,20.9,78.0,29.0,11.1,150.0,9.2,0,70.0
870,141,-8.271161533457416e-15,32.8,29.0,27.7,26.3,89.0,88.0,0.7,240.0,28.4,1,90.0
871,142,-6.161737786669619e-15,33.3,30.3,28.7,24.3,75.0,32.0,11.9,220.0,15.8,0,20.0
872,143,-7.93809462606987e-15,33.3,30.0,28.0,25.0,72.0,39.0,10.5,230.0,9.4,0,10.0
873,144,-9.103828801926284e-15,32.9,30.3,28.1,24.5,86.0,89.0,6.5,120.0,15.7,1,110.0
874,145,-6.8833827526759706e-15,32.2,29.7,27.5,25.7,81.0,83.0,6.3,220.0,4.5,1,100.0
875,146,-5.384581669432009e-15,33.2,30.0,29.8,25.5,80.0,33.0,11.8,230.0,14.6,0,10.0
876,147,-9.43689570931383e-15,33.3,30.3,28.7,24.8,76.0,54.0,10.5,230.0,10.2,0,0.0
877,148,-5.717648576819556e-15,33.0,30.2,28.4,24.7,78.0,38.0,10.4,120.0,9.9,0,110.0
878,149,-3.4416913763379853e-15,33.7,30.3,28.6,25.8,75.0,32.0,9.3,240.0,14.0,0,120.0
879,150,-7.827072323607354e-15,34.1,30.1,26.8,25.2,81.0,80.0,3.9,200.0,24.4,1,40.0
880,151,-5.6066262743570405e-15,33.4,30.4,28.0,24.7,72.0,20.0,10.1,230.0,11.8,0,30.0
881,152,-6.38378239159465e-15,33.8,30.6,27.0,24.9,75.0,44.0,10.0,220.0,24.5,0,10.0
882,153,-9.103828801926284e-15,33.4,30.4,27.0,23.4,75.0,38.0,10.6,10.0,15.4,0,210.0
883,154,-5.828670879282072e-15,34.4,30.6,28.6,25.8,77.0,58.0,9.3,220.0,9.2,0,210.0
884,155,-4.107825191113079e-15,35.1,30.7,28.0,25.4,81.0,60.0,8.3,200.0,14.5,1,20.0
885,156,-5.2735593669694936e-15,34.8,31.4,27.4,20.6,78.0,43.0,8.3,220.0,19.7,0,20.0
886,157,-5.384581669432009e-15,32.9,30.9,28.2,23.9,78.0,72.0,4.1,180.0,30.2,1,40.0
887,158,-7.216449660063518e-15,33.3,30.9,28.6,25.3,79.0,78.0,2.7,110.0,9.2,1,70.0
888,159,-8.382183835919932e-15,34.8,30.6,27.4,24.9,82.0,80.0,4.9,70.0,28.7,1,40.0
889,160,-5.384581669432009e-15,30.9,28.6,26.9,26.7,85.0,88.0,0.2,230.0,13.6,1,160.0
890,161,-6.5503158452884236e-15,35.1,31.0,27.1,26.5,86.0,84.0,3.8,220.0,29.8,1,10.0
891,162,-5.384581669432009e-15,35.1,31.1,28.8,26.1,75.0,46.0,10.4,170.0,15.7,1,50.0
892,163,-7.605027718682322e-15,33.3,30.3,28.1,25.4,74.0,47.0,5.0,230.0,9.6,0,60.0
893,164,-6.161737786669619e-15,34.4,30.0,27.1,25.7,79.0,72.0,10.6,190.0,27.3,0,40.0
894,165,-6.5503158452884236e-15,32.3,29.0,26.9,25.4,78.0,38.0,11.0,220.0,20.2,0,30.0
895,166,-5.9396931817445875e-15,31.0,30.6,28.1,25.9,79.0,79.0,3.7,220.0,12.8,1,0.0
896,167,-3.6637359812630166e-15,31.3,28.6,26.4,25.3,93.0,84.0,1.8,220.0,14.8,1,0.0
897,168,-8.382183835919932e-15,31.7,27.3,26.2,25.9,81.0,79.0,6.2,240.0,24.4,1,20.0
898,169,-6.161737786669619e-15,33.1,29.6,27.4,25.6,88.0,83.0,5.9,200.0,11.1,1,40.0
899,170,-5.717648576819556e-15,32.0,28.6,26.3,25.4,79.0,78.0,8.5,230.0,23.3,1,30.0
900,171,-8.1601392309949e-15,32.0,28.2,26.5,25.9,84.0,82.0,3.1,220.0,14.6,1,10.0
901,172,-8.271161533457416e-15,32.8,29.4,27.5,26.4,82.0,83.0,2.0,190.0,20.7,0,30.0
902,173,-1.0380585280245214e-14,31.4,28.0,24.7,25.2,74.0,88.0,0.1,90.0,14.8,1,100.0
903,174,-5.2735593669694936e-15,32.8,30.0,28.1,25.0,75.0,85.0,7.8,220.0,22.8,1,130.0
904,175,-5.495603971894525e-15,31.6,28.2,26.8,26.6,89.0,82.0,2.4,240.0,25.9,1,20.0
905,176,-9.325873406851315e-15,31.1,28.4,28.8,25.5,84.0,86.0,6.8,220.0,16.7,1,20.0
906,177,-5.828670879282072e-15,32.4,29.5,27.3,25.8,87.0,84.0,3.7,230.0,18.8,1,10.0
907,178,-5.828670879282072e-15,33.0,30.1,28.0,25.2,86.0,88.0,7.7,200.0,16.5,1,30.0
908,179,-5.828670879282072e-15,30.3,28.6,26.9,25.9,88.0,84.0,0.2,230.0,12.8,1,30.0
909,180,-5.2735593669694936e-15,31.0,29.0,28.4,25.2,78.0,78.0,6.9,230.0,26.5,1,0.0
910,181,-8.992806499463768e-15,31.0,29.1,26.3,26.3,84.0,78.0,5.4,230.0,13.3,1,0.0
911,182,-3.4416913763379853e-15,31.6,29.0,25.3,26.1,79.0,80.0,2.3,130.0,11.3,1,100.0
912,183,-5.828670879282072e-15,33.7,30.0,27.8,25.0,78.0,38.0,11.4,180.0,13.9,0,50.0
913,184,-6.161737786669619e-15,32.4,30.1,28.0,25.9,77.0,38.0,11.8,240.0,15.2,0,60.0
914,185,-5.717648576819556e-15,33.3,30.6,28.1,25.9,81.0,58.0,6.0,220.0,16.5,1,20.0
915,186,-6.5503158452884236e-15,33.3,30.1,28.6,25.9,75.0,44.0,10.6,180.0,10.9,0,40.0
916,187,-1.1213252548714081e-14,31.2,28.7,26.9,24.8,86.0,83.0,3.1,210.0,12.3,1,30.0
917,188,-5.717648576819556e-15,30.2,28.7,26.2,26.4,84.0,87.0,4.3,220.0,9.1,1,10.0
918,189,-8.1601392309949e-15,32.3,29.9,28.2,25.2,84.0,72.0,10.7,220.0,17.3,1,0.0
919,190,-4.440892098500626e-15,30.7,29.0,27.7,25.3,82.0,79.0,0.3,70.0,24.4,1,150.0
920,191,-8.715250743307479e-15,32.9,29.2,28.2,26.2,75.0,47.0,9.1,240.0,13.8,1,170.0
921,192,-5.6066262743570405e-15,32.3,29.5,26.0,24.6,79.0,78.0,9.1,50.0,12.5,0,190.0
922,193,-8.881784197001252e-15,32.2,29.4,26.4,25.3,81.0,59.0,7.2,30.0,23.7,0,20.0
923,194,-2.275957200481571e-15,32.8,30.1,28.0,25.9,77.0,38.0,12.1,230.0,15.3,0,200.0
924,195,-7.93809462606987e-15,33.1,30.3,28.2,25.8,78.0,69.0,11.2,230.0,8.0,0,0.0
925,196,-5.9396931817445875e-15,33.7,30.3,28.0,24.3,74.0,38.0,10.5,220.0,15.5,1,10.0
926,197,-5.717648576819556e-15,34.4,30.1,27.8,24.3,74.0,28.0,10.1,220.0,9.2,0,0.0
927,198,-5.828670879282072e-15,32.1,30.6,28.0,24.3,80.0,65.0,9.9,210.0,17.2,0,10.0
928,199,-6.2727600891321345e-15,33.2,30.6,26.4,26.2,81.0,78.0,5.1,290.0,15.7,1,80.0
929,200,-1.3100631690576847e-14,33.2,30.2,27.4,24.7,72.0,29.0,10.2,20.0,7.9,0,270.0
930,201,-6.050715484207103e-15,33.2,30.0,28.8,25.3,77.0,53.0,11.0,170.0,4.5,0,150.0
931,202,-1.559863349598345e-14,31.1,28.7,27.2,24.5,82.0,88.0,2.2,240.0,5.5,1,70.0
932,203,-2.275957200481571e-15,31.4,28.7,26.9,25.3,82.0,88.0,1.6,200.0,22.0,1,40.0
933,204,-6.772360450213455e-15,31.7,28.1,26.6,24.5,83.0,78.0,2.3,180.0,23.5,1,20.0
934,205,-2.3869795029440866e-15,31.0,28.1,26.9,26.3,76.0,69.0,8.8,20.0,9.1,1,160.0
935,206,-1.3100631690576847e-14,30.5,27.9,25.2,24.3,82.0,75.0,5.6,180.0,13.9,1,160.0
936,207,-4.9404924595819466e-15,31.0,28.9,26.4,25.4,89.0,86.0,1.3,80.0,11.7,1,100.0
937,208,-8.493206138382448e-15,33.5,30.6,28.1,25.4,77.0,57.0,10.6,230.0,26.1,1,150.0
938,209,-7.827072323607354e-15,33.3,30.2,28.0,24.3,77.0,32.0,10.9,290.0,25.0,0,60.0
939,210,-1.5376588891058418e-14,33.5,30.4,28.3,24.1,71.0,48.0,10.0,10.0,15.3,1,280.0
940,211,-1.0602629885170245e-14,35.4,31.4,28.4,24.8,62.0,38.0,11.2,110.0,22.4,0,100.0
941,212,-3.6637359812630166e-15,31.1,28.9,26.7,26.0,86.0,83.0,6.4,150.0,26.4,1,40.0
942,213,-7.93809462606987e-15,33.3,30.8,28.6,24.7,72.0,29.0,10.6,290.0,20.2,0,140.0
943,214,-9.2148511043888e-15,29.2,27.5,25.6,24.9,74.0,87.0,0.6,20.0,11.9,0,270.0
944,215,-1.6930901125533637e-14,35.1,31.0,28.6,26.4,75.0,57.0,9.4,280.0,11.3,1,260.0
945,216,-5.828670879282072e-15,31.2,28.1,26.8,25.4,81.0,88.0,0.3,50.0,21.9,1,230.0
946,217,-9.103828801926284e-15,30.5,27.6,26.9,23.7,73.0,60.0,8.6,220.0,13.8,0,170.0
947,218,-5.9396931817445875e-15,32.8,29.2,26.8,24.0,80.0,85.0,5.3,220.0,13.9,1,0.0
948,219,-7.382983113757291e-15,32.4,29.2,26.4,26.0,74.0,43.0,7.7,190.0,11.8,0,30.0
949,220,-8.1601392309949e-15,31.3,28.8,27.3,26.4,87.0,84.0,1.2,220.0,13.9,1,30.0
950,221,-6.38378239159465e-15,33.8,30.7,28.0,24.8,81.0,82.0,4.6,70.0,17.3,1,150.0
951,222,-5.828670879282072e-15,31.1,29.0,26.4,24.3,74.0,46.0,5.7,110.0,21.5,1,40.0
952,223,-5.828670879282072e-15,31.0,28.7,26.5,25.3,81.0,83.0,3.9,240.0,12.6,0,130.0
953,224,-5.717648576819556e-15,31.1,28.1,26.4,25.5,78.0,80.0,7.9,300.0,18.4,1,60.0
954,225,-3.1086244689504383e-15,28.9,26.3,25.4,23.9,79.0,55.0,10.2,110.0,18.8,0,190.0
955,226,-6.161737786669619e-15,29.6,26.9,24.8,25.8,78.0,88.0,6.9,60.0,17.3,1,50.0
956,227,-2.9976021664879227e-15,29.6,26.4,24.5,23.6,82.0,58.0,4.8,100.0,17.3,1,40.0
957,228,-1.3877787807814457e-15,28.6,26.8,24.8,23.8,72.0,48.0,10.9,20.0,12.8,0,80.0
958,229,-1.4988010832439613e-15,31.9,28.0,26.7,25.3,81.0,77.0,4.6,40.0,22.5,1,20.0
959,230,-2.275957200481571e-15,29.5,26.9,25.0,23.8,75.0,43.0,7.7,100.0,22.6,0,60.0
960,231,-2.0539125955565396e-15,32.3,29.9,27.2,23.2,73.0,43.0,9.5,70.0,25.0,0,30.0
961,232,-2.3869795029440866e-15,31.2,28.9,26.4,23.1,70.0,47.0,7.7,10.0,17.2,0,60.0
962,233,-1.1657341758564144e-15,28.7,26.5,24.8,23.2,71.0,45.0,10.2,70.0,25.0,0,60.0
963,234,-8.992806499463768e-15,28.9,26.0,24.8,23.0,73.0,44.0,9.8,20.0,20.5,0,50.0
964,235,-9.769962616701378e-15,33.0,30.0,28.1,25.0,77.0,43.0,9.4,220.0,29.0,0,200.0
965,236,-5.828670879282072e-15,33.3,30.1,27.0,22.5,84.0,48.0,7.9,60.0,17.2,0,160.0
966,237,-4.996003610813204e-16,30.3,26.7,24.8,22.3,73.0,46.0,10.2,70.0,9.1,0,10.0
967,238,-5.2735593669694936e-15,31.6,29.2,26.9,25.8,82.0,82.0,6.7,200.0,30.0,1,130.0
968,239,-3.6637359812630166e-15,32.9,28.6,26.9,24.6,79.0,51.0,11.0,60.0,11.9,0,140.0
969,240,9.43689570931383e-16,30.9,27.2,25.2,25.3,86.0,81.0,1.6,220.0,37.7,1,160.0
970,241,-4.6074255521944e-15,31.2,29.4,26.8,21.8,75.0,72.0,7.3,80.0,13.1,1,140.0
971,242,7.216449660063518e-16,28.5,27.2,24.8,25.5,89.0,86.0,2.4,200.0,13.0,1,120.0
972,243,-1.1657341758564144e-15,31.2,28.1,26.8,23.2,78.0,58.0,5.9,50.0,14.0,1,150.0
973,244,-3.4416913763379853e-15,30.4,28.5,26.4,23.3,78.0,45.0,10.2,190.0,24.8,0,140.0
974,245,-5.828670879282072e-15,31.3,28.1,26.8,24.8,75.0,78.0,7.7,210.0,30.2,1,20.0
975,246,-1.1657341758564144e-15,31.1,28.8,26.5,24.0,79.0,77.0,6.4,220.0,17.3,1,10.0
976,247,1.6653345369377348e-15,31.2,28.8,27.8,25.1,87.0,69.0,9.5,220.0,21.3,1,0.0
977,248,-6.050715484207103e-15,32.3,29.7,27.3,24.2,74.0,83.0,5.4,230.0,39.5,1,10.0
978,249,-8.604228440844963e-15,32.2,29.4,27.4,24.7,82.0,85.0,3.5,220.0,25.9,1,10.0
979,250,-5.717648576819556e-15,31.8,28.1,26.9,25.6,86.0,83.0,2.1,220.0,33.2,1,0.0
980,251,-1.1657341758564144e-15,31.2,28.2,25.8,20.6,70.0,44.0,9.3,60.0,33.4,0,160.0
981,252,-5.2735593669694936e-15,32.4,28.8,27.9,25.4,81.0,69.0,5.7,230.0,18.2,1,170.0
982,253,-6.2727600891321345e-15,32.2,29.7,26.6,24.3,80.0,78.0,5.0,10.0,15.9,1,220.0
983,254,-4.107825191113079e-15,31.0,28.7,27.0,23.2,85.0,78.0,6.3,70.0,8.0,1,60.0
984,255,-1.1657341758564144e-15,30.8,27.8,26.5,23.2,76.0,45.0,7.6,20.0,9.8,1,50.0
985,256,-3.774758283725532e-15,32.3,29.0,26.6,25.4,82.0,69.0,4.7,220.0,21.3,1,200.0
986,257,-6.38378239159465e-15,28.1,26.8,24.3,23.1,85.0,85.0,2.5,130.0,30.6,1,90.0
987,258,1.887379141862766e-15,30.7,27.9,25.8,24.3,81.0,67.0,5.9,180.0,8.9,1,50.0
988,259,-3.552713678800501e-15,28.2,26.3,24.6,21.9,74.0,49.0,9.5,20.0,13.4,0,160.0
989,260,-6.772360450213455e-15,29.9,27.0,26.5,25.6,92.0,88.0,0.5,200.0,8.0,1,180.0
990,261,-5.051514762044462e-15,28.2,27.5,25.4,25.4,89.0,88.0,0.2,280.0,20.3,1,80.0
991,262,-6.161737786669619e-15,31.0,28.7,27.0,25.0,81.0,78.0,6.4,230.0,23.5,1,50.0
992,263,-8.992806499463768e-15,28.2,25.5,23.4,20.6,84.0,89.0,2.0,20.0,23.4,1,210.0
993,264,2.7755575615628914e-15,31.4,28.1,26.1,23.8,76.0,53.0,9.1,90.0,14.0,0,70.0
994,265,3.941291737419306e-15,31.0,26.8,25.4,25.4,87.0,88.0,1.6,40.0,21.3,1,50.0
995,266,3.83026943495679e-15,30.3,27.9,26.2,23.8,81.0,66.0,5.9,70.0,8.3,1,30.0
996,267,5.717648576819556e-15,29.1,27.9,25.8,23.1,86.0,82.0,6.3,50.0,11.9,1,20.0
997,268,-6.106226635438361e-16,28.8,25.5,23.7,19.3,90.0,81.0,3.4,80.0,40.8,1,30.0
998,269,4.9404924595819466e-15,26.2,25.2,24.9,23.6,89.0,84.0,0.6,220.0,12.5,1,140.0
999,270,4.274358644806853e-15,26.8,24.5,24.4,22.1,94.0,88.0,1.2,230.0,40.4,1,10.0
1000,271,5.717648576819556e-15,29.3,25.4,24.7,24.8,94.0,88.0,0.1,180.0,15.2,0,50.0
1001,272,5.9396931817445875e-15,26.1,24.8,23.5,19.9,70.0,64.0,6.4,70.0,50.7,0,110.0
1002,273,-5.2735593669694936e-15,27.2,25.5,24.8,22.0,79.0,28.0,10.3,220.0,26.7,0,150.0
1003,274,4.6074255521944e-15,26.6,25.5,23.6,19.4,95.0,95.0,0.0,70.0,28.4,1,150.0
1004,275,2.6645352591003757e-15,28.4,26.2,25.9,24.8,78.0,85.0,6.6,80.0,9.6,1,10.0
1005,276,3.7192471324942744e-15,24.8,22.9,20.6,22.2,92.0,88.0,0.0,70.0,50.6,1,10.0
1006,277,-3.6637359812630166e-15,25.2,23.7,22.3,21.7,82.0,61.0,6.6,50.0,14.1,0,20.0
1007,278,5.828670879282072e-15,26.8,24.0,23.9,22.7,90.0,82.0,2.2,70.0,21.8,1,20.0
1008,279,-1.1657341758564144e-15,27.8,25.8,23.4,20.6,76.0,47.0,7.6,30.0,9.0,0,40.0
1009,280,6.050715484207103e-15,25.8,22.6,20.5,20.4,79.0,73.0,0.7,70.0,11.3,0,40.0
1010,281,2.6645352591003757e-15,28.7,25.7,20.6,19.9,65.0,51.0,9.4,70.0,20.9,1,0.0
1011,282,5.9396931817445875e-15,26.0,24.8,23.7,22.4,75.0,46.0,5.5,80.0,20.5,0,10.0
1012,283,5.384581669432009e-15,27.8,25.3,24.2,23.2,70.0,81.0,2.0,80.0,10.2,1,0.0
1013,284,6.161737786669619e-15,25.7,24.7,24.5,22.3,80.0,88.0,0.3,70.0,20.2,1,10.0
1014,285,3.941291737419306e-15,27.7,25.5,24.0,21.4,75.0,78.0,7.6,70.0,17.3,1,0.0
1015,286,6.938893903907228e-15,28.9,23.7,21.0,19.0,79.0,79.0,3.2,100.0,11.0,1,30.0
1016,287,7.216449660063518e-16,29.4,26.2,23.1,21.4,75.0,49.0,6.6,10.0,15.0,0,90.0
1017,288,1.3877787807814457e-15,28.6,26.6,24.8,21.2,81.0,81.0,1.7,110.0,27.6,1,100.0
1018,289,4.718447854656915e-15,27.8,25.8,24.3,22.3,68.0,56.0,9.9,40.0,9.6,1,70.0
1019,290,5.828670879282072e-15,28.8,24.5,22.2,19.9,70.0,48.0,7.7,20.0,14.5,0,20.0
1020,291,-1.4988010832439613e-15,28.9,23.8,20.2,21.4,85.0,84.0,0.7,40.0,40.4,1,20.0
1021,292,-2.1649348980190553e-15,25.9,24.7,22.4,22.7,62.0,84.0,7.5,70.0,21.5,1,30.0
1022,293,3.608224830031759e-15,25.9,23.7,23.3,21.4,84.0,70.0,9.2,80.0,25.0,0,10.0
1023,294,-6.106226635438361e-16,26.2,24.8,23.7,21.3,81.0,88.0,1.0,70.0,41.3,1,10.0
1024,295,1.1657341758564144e-15,28.6,25.5,23.8,21.3,85.0,85.0,2.2,70.0,19.8,1,0.0
1025,296,5.495603971894525e-15,26.9,24.4,23.2,21.6,81.0,86.0,1.2,80.0,20.5,1,10.0
1026,297,3.608224830031759e-15,28.6,25.4,24.3,23.2,87.0,82.0,1.4,30.0,14.5,1,50.0
1027,298,5.495603971894525e-15,26.9,24.2,20.8,20.6,89.0,82.0,3.5,40.0,17.3,1,10.0
1028,299,1.0547118733938987e-15,25.4,23.1,21.0,19.0,87.0,82.0,2.0,50.0,16.1,0,10.0
1029,300,1.0547118733938987e-15,28.2,25.2,23.5,21.4,88.0,84.0,1.8,40.0,22.0,1,10.0
1030,301,8.326672684688674e-16,26.1,24.4,22.0,16.8,87.0,80.0,4.8,20.0,28.0,1,20.0
1031,302,3.7192471324942744e-15,27.5,25.6,24.1,23.1,86.0,67.0,5.7,80.0,12.5,1,60.0
